src_ip,dst_ip,src_port,dst_port,src_mac,dst_mac,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
10.122.251.51,10.3.9.4,54008,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,17,2024-09-02 17:16:18,12989.282608032227,29100.914300398304,153.97309153649897,76.98654576824948,76.98654576824948,1,1,78,300,78.0,78.0,78.0,0.0,300.0,300.0,300.0,0.0,300,78,189.0,111.0,12321.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,189.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,300.0,0,1,1,78,300
10.122.251.51,10.3.9.4,55909,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,17,2024-09-02 17:16:18,14998.435974121094,25202.62783747695,133.34723723532778,66.67361861766389,66.67361861766389,1,1,78,300,78.0,78.0,78.0,0.0,300.0,300.0,300.0,0.0,300,78,189.0,111.0,12321.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,189.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,300.0,0,1,1,78,300
10.122.251.51,10.3.9.4,52956,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,17,2024-09-02 17:16:18,13999.700546264648,27000.577530271294,142.860198572864,71.430099286432,71.430099286432,1,1,78,300,78.0,78.0,78.0,0.0,300.0,300.0,300.0,0.0,300,78,189.0,111.0,12321.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,189.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,300.0,0,1,1,78,300
10.122.251.51,10.3.9.4,64596,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,17,2024-09-02 17:16:18,12002.46810913086,30743.67677088713,166.6323944221525,83.31619721107624,83.31619721107624,1,1,78,291,78.0,78.0,78.0,0.0,291.0,291.0,291.0,0.0,291,78,184.5,106.5,11342.25,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,184.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,291.0,0,1,1,78,291
10.122.251.51,10.3.9.4,58534,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,17,2024-09-02 17:16:18,12999.773025512695,29077.4307565337,153.84883998165978,76.92441999082989,76.92441999082989,1,1,78,300,78.0,78.0,78.0,0.0,300.0,300.0,300.0,0.0,300,78,189.0,111.0,12321.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,189.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,300.0,0,1,1,78,300
10.122.251.51,10.3.9.4,57734,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,17,2024-09-02 17:16:18,4993.677139282227,103731.17555502507,400.5064693244211,200.25323466221056,200.25323466221056,1,1,85,433,85.0,85.0,85.0,0.0,433.0,433.0,433.0,0.0,433,85,259.0,174.0,30276.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,259.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,433.0,0,1,1,85,433
10.122.251.51,10.3.9.4,60250,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,17,2024-09-02 17:16:18,5994.558334350586,70397.17965238834,333.6359225231675,166.81796126158375,166.81796126158375,1,1,85,337,85.0,85.0,85.0,0.0,337.0,337.0,337.0,0.0,337,85,211.0,126.0,15876.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,211.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,337.0,0,1,1,85,337
10.122.251.51,10.3.9.4,51109,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,17,2024-09-02 17:16:18,5995.273590087891,51707.398393382646,333.5961186669848,166.7980593334924,166.7980593334924,1,1,71,239,71.0,71.0,71.0,0.0,239.0,239.0,239.0,0.0,239,71,155.0,84.0,7056.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,155.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,239.0,0,1,1,71,239
10.122.251.51,10.3.9.4,49184,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,17,2024-09-02 17:16:18,7000.68473815918,36139.32200388244,285.6863399516398,142.8431699758199,142.8431699758199,1,1,71,182,71.0,71.0,71.0,0.0,182.0,182.0,182.0,0.0,182,71,126.5,55.5,3080.25,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,126.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,182.0,0,1,1,71,182
10.122.251.51,10.3.9.4,49238,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,17,2024-09-02 17:16:18,2005.1002502441406,258341.1976218787,997.4563614744352,498.7281807372176,498.7281807372176,1,1,85,433,85.0,85.0,85.0,0.0,433.0,433.0,433.0,0.0,433,85,259.0,174.0,30276.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,259.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,433.0,0,1,1,85,433
10.122.251.51,10.3.9.4,51060,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,17,2024-09-02 17:16:18,2000.0934600830078,210990.14042198117,999.9532721420908,499.9766360710454,499.9766360710454,1,1,85,337,85.0,85.0,85.0,0.0,337.0,337.0,337.0,0.0,337,85,211.0,126.0,15876.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,211.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,337.0,0,1,1,85,337
10.122.251.51,10.3.9.4,59228,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,17,2024-09-02 17:16:18,1000.1659393310547,369938.6126340882,1999.6681764004768,999.8340882002384,999.8340882002384,1,1,85,285,85.0,85.0,85.0,0.0,285.0,285.0,285.0,0.0,285,85,185.0,100.0,10000.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,185.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,285.0,0,1,1,85,285
10.122.251.51,10.3.9.4,54262,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,17,2024-09-02 17:16:18,2002.0008087158203,153346.59140169108,999.0005954507562,499.5002977253781,499.5002977253781,1,1,76,231,76.0,76.0,76.0,0.0,231.0,231.0,231.0,0.0,231,76,153.5,77.5,6006.25,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,153.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,231.0,0,1,1,76,231
10.122.251.51,10.3.9.4,58020,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,17,2024-09-02 17:16:18,2075.1953125,166249.41176470587,963.7647058823529,481.88235294117646,481.88235294117646,1,1,76,269,76.0,76.0,76.0,0.0,269.0,269.0,269.0,0.0,269,76,172.5,96.5,9312.25,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,172.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,269.0,0,1,1,76,269
10.122.251.51,10.3.9.4,54461,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,17,2024-09-02 17:16:18,3988.981246948242,56906.76038491423,501.3811487657641,250.69057438288206,250.69057438288206,1,1,78,149,78.0,78.0,78.0,0.0,149.0,149.0,149.0,0.0,149,78,113.5,35.5,1260.25,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,113.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,149.0,0,1,1,78,149
10.122.251.51,10.3.9.4,60459,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,17,2024-09-02 17:16:18,4990.816116333008,51895.32011656237,400.73606267615725,200.36803133807862,200.36803133807862,1,1,78,181,78.0,78.0,78.0,0.0,181.0,181.0,181.0,0.0,181,78,129.5,51.5,2652.25,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,129.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,181.0,0,1,1,78,181
10.122.251.51,10.3.9.4,64037,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,17,2024-09-02 17:16:18,2994.060516357422,95522.45134575569,667.9891702500398,333.9945851250199,333.9945851250199,1,1,78,208,78.0,78.0,78.0,0.0,208.0,208.0,208.0,0.0,208,78,143.0,65.0,4225.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,143.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,208.0,0,1,1,78,208
10.122.251.51,10.3.9.4,65216,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,17,2024-09-02 17:16:18,5006.074905395508,68516.75344096776,399.51459732342715,199.75729866171358,199.75729866171358,1,1,77,266,77.0,77.0,77.0,0.0,266.0,266.0,266.0,0.0,266,77,171.5,94.5,8930.25,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,171.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,266.0,0,1,1,77,266
10.122.251.51,10.3.9.4,59961,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,17,2024-09-02 17:16:18,4996.776580810547,71846.31816012978,400.25803988930244,200.12901994465122,200.12901994465122,1,1,77,282,77.0,77.0,77.0,0.0,282.0,282.0,282.0,0.0,282,77,179.5,102.5,10506.25,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,179.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,282.0,0,1,1,77,282
10.122.251.51,10.3.9.4,57314,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,17,2024-09-02 17:16:18,3996.610641479492,100585.22985145857,500.42402911173417,250.21201455586709,250.21201455586709,1,1,77,325,77.0,77.0,77.0,0.0,325.0,325.0,325.0,0.0,325,77,201.0,124.0,15376.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,201.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,325.0,0,1,1,77,325
10.122.251.51,10.3.9.4,51316,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,17,2024-09-02 17:16:18,4006.3858032226562,77376.4722685075,499.20304689359676,249.60152344679838,249.60152344679838,1,1,71,239,71.0,71.0,71.0,0.0,239.0,239.0,239.0,0.0,239,71,155.0,84.0,7056.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,155.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,239.0,0,1,1,71,239
10.122.251.51,10.3.9.4,56016,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,17,2024-09-02 17:16:18,4997.491836547852,50625.39535327513,400.20075378083106,200.10037689041553,200.10037689041553,1,1,71,182,71.0,71.0,71.0,0.0,182.0,182.0,182.0,0.0,182,71,126.5,55.5,3080.25,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,126.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,182.0,0,1,1,71,182
10.122.251.51,10.3.9.4,64580,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,17,2024-09-02 17:16:18,8991.718292236328,57608.56636792703,222.42689717346343,111.21344858673172,111.21344858673172,1,1,85,433,85.0,85.0,85.0,0.0,433.0,433.0,433.0,0.0,433,85,259.0,174.0,30276.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,259.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,433.0,0,1,1,85,433
10.122.251.51,10.3.9.4,64599,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,17,2024-09-02 17:16:18,8999.347686767578,46892.287606633814,222.2383298892598,111.1191649446299,111.1191649446299,1,1,85,337,85.0,85.0,85.0,0.0,337.0,337.0,337.0,0.0,337,85,211.0,126.0,15876.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,211.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,337.0,0,1,1,85,337
10.122.251.51,202.89.233.100,58342,443,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024-09-02 17:16:18,6999.969482421875,24857.251226158038,428.5732970027248,142.85776566757494,285.7155313351499,1,2,54,120,54.0,54.0,54.0,0.0,60.0,60.0,60.0,0.0,60,54,58.0,2.8284271247461903,8.0,20,40,20,0,3499.9847412109375,6999.969482421875,0.0,3499.9847412109375,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,2.0,58.0,509,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,60.0,0,1,2,54,120
10.122.251.51,10.3.9.4,51205,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,17,2024-09-02 17:16:19,15000.104904174805,23799.833553206707,133.33240085830087,66.66620042915044,66.66620042915044,1,1,73,284,73.0,73.0,73.0,0.0,284.0,284.0,284.0,0.0,284,73,178.5,105.5,11130.25,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,178.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,284.0,0,1,1,73,284
10.122.251.51,10.3.9.4,61388,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,17,2024-09-02 17:16:19,13992.786407470703,21511.083728062702,142.93078889078208,71.46539444539104,71.46539444539104,1,1,73,228,73.0,73.0,73.0,0.0,228.0,228.0,228.0,0.0,228,73,150.5,77.5,6006.25,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,150.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,228.0,0,1,1,73,228
10.122.251.51,10.3.9.4,50389,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,17,2024-09-02 17:16:19,9008.646011352539,39628.596744739974,222.00894534868334,111.00447267434167,111.00447267434167,1,1,73,284,73.0,73.0,73.0,0.0,284.0,284.0,284.0,0.0,284,73,178.5,105.5,11130.25,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,178.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,284.0,0,1,1,73,284
10.122.251.51,10.3.9.4,65270,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,17,2024-09-02 17:16:19,10002.374649047852,38290.90725335495,199.9525182942817,99.97625914714085,99.97625914714085,1,1,96,287,96.0,96.0,96.0,0.0,287.0,287.0,287.0,0.0,287,96,191.5,95.5,9120.25,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,191.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,287.0,0,1,1,96,287
10.122.251.51,10.3.9.4,49737,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,17,2024-09-02 17:16:19,9998.798370361328,32203.86971243264,200.02403548094807,100.01201774047404,100.01201774047404,1,1,96,226,96.0,96.0,96.0,0.0,226.0,226.0,226.0,0.0,226,96,161.0,65.0,4225.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,161.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,226.0,0,1,1,96,226
10.122.251.51,10.3.9.4,62855,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,17,2024-09-02 17:16:19,9006.977081298828,42522.59071417227,222.05008205834082,111.02504102917041,111.02504102917041,1,1,96,287,96.0,96.0,96.0,0.0,287.0,287.0,287.0,0.0,287,96,191.5,95.5,9120.25,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,191.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,287.0,0,1,1,96,287
10.122.251.51,10.3.9.4,52080,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,17,2024-09-02 17:16:19,8002.281188964844,37114.416875223455,249.92873316648792,124.96436658324396,124.96436658324396,1,1,79,218,79.0,79.0,79.0,0.0,218.0,218.0,218.0,0.0,218,79,148.5,69.5,4830.25,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,148.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,218.0,0,1,1,79,218
10.122.251.51,10.3.9.4,50495,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,17,2024-09-02 17:16:19,8007.049560546875,34094.95569318723,249.77989518818484,124.88994759409242,124.88994759409242,1,1,79,194,79.0,79.0,79.0,0.0,194.0,194.0,194.0,0.0,194,79,136.5,57.5,3306.25,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,136.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,194.0,0,1,1,79,194
10.122.251.51,10.3.9.4,60788,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,17,2024-09-02 17:16:19,9000.778198242188,32886.0453485908,222.20300911210003,111.10150455605002,111.10150455605002,1,1,79,217,79.0,79.0,79.0,0.0,217.0,217.0,217.0,0.0,217,79,148.0,69.0,4761.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,148.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,217.0,0,1,1,79,217
10.122.251.51,10.3.9.4,49926,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,17,2024-09-02 17:16:19,4996.061325073242,54442.88656645192,400.3153424003818,200.1576712001909,200.1576712001909,1,1,79,193,79.0,79.0,79.0,0.0,193.0,193.0,193.0,0.0,193,79,136.0,57.0,3249.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,136.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,193.0,0,1,1,79,193
10.122.251.51,10.3.9.4,57119,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,17,2024-09-02 17:16:19,8988.380432128906,34933.99087533157,222.50949602122017,111.25474801061009,111.25474801061009,1,1,79,235,79.0,79.0,79.0,0.0,235.0,235.0,235.0,0.0,235,79,157.0,78.0,6084.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,157.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,235.0,0,1,1,79,235
10.122.251.51,202.89.233.101,58349,443,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024-09-02 17:16:19,2995.014190673828,58096.55277822003,1001.6647030727592,333.8882343575864,667.7764687151728,1,2,54,120,54.0,54.0,54.0,0.0,60.0,60.0,60.0,0.0,60,54,58.0,2.8284271247461903,8.0,20,40,20,0,1497.507095336914,1993.8945770263672,1001.1196136474609,496.3874816894531,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,2.0,58.0,510,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,60.0,0,1,2,54,120
10.122.251.51,10.3.9.4,59330,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,17,2024-09-02 17:16:19,5992.650985717773,37879.72977919236,333.7421125920032,166.8710562960016,166.8710562960016,1,1,78,149,78.0,78.0,78.0,0.0,149.0,149.0,149.0,0.0,149,78,113.5,35.5,1260.25,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,113.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,149.0,0,1,1,78,149
10.122.251.51,10.3.9.4,63666,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,17,2024-09-02 17:16:19,5993.843078613281,43211.00779634049,333.6757358790772,166.8378679395386,166.8378679395386,1,1,78,181,78.0,78.0,78.0,0.0,181.0,181.0,181.0,0.0,181,78,129.5,51.5,2652.25,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,129.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,181.0,0,1,1,78,181
