src_ip,dst_ip,src_port,dst_port,src_mac,dst_mac,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts,label
10.122.251.51,10.3.9.4,51632,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,17,2024/9/2 17:16,6984.949112,43092.65467,286.3299314,143.1649657,143.1649657,1,1,73,228,73,73,73,0,228,228,228,0,228,73,150.5,77.5,6006.25,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,150.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,228,0,1,1,73,228,normal
10.122.251.51,10.3.9.4,61962,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,17,2024/9/2 17:16,6997.823715,51015.86072,285.8031413,142.9015706,142.9015706,1,1,73,284,73,73,73,0,284,284,284,0,284,73,178.5,105.5,11130.25,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,178.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,284,0,1,1,73,284,normal
10.122.251.51,220.194.117.230,58533,80,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:16,5856051.922,262.9758104,2.049162159,1.195344593,0.853817566,7,5,954,586,339,54,136.2857143,126.385707,200,60,117.2,67.64140744,339,54,128.3333333,106.3612816,11312.72222,140,100,20,2,532368.3565,5838049.65,0,1677804.057,5856051.922,5838049.65,993.2518005,976008.6536,2174371.5,14999.86649,5998.61145,1999.616623,3749.966621,1781.460883,0,0,0,0,1,0,0,0,0,0,0,0.714285714,128.3333333,65535,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.2857143,117.2,0,7,5,954,586,normal
10.122.251.51,184.26.253.25,58332,443,a0:02:a5:91:85:93,10:4f:58:6c:24:00,17,2024/9/2 17:16,1127269.03,25640.72927,51.45178167,23.06459179,28.38718989,26,32,6821,22083,1292,73,262.3461538,399.4953492,1292,63,690.09375,557.2034727,1292,63,498.3448276,536.7426839,288092.7087,208,256,8,26,19776.64964,348987.1025,0,64937.267,1127269.03,375865.221,992.2981262,45090.76118,98321.98622,982271.9097,369985.342,0,31686.19064,87801.69838,0,0,0,0,1,0,0,0,0,0,0,1.230769231,498.3448276,0,0,0,0,0,0,0,0,0,0,550,6,4249,5.5,45822.08803,315531.2196,262.3461538,690.09375,0,26,32,6821,22083,normal
10.122.251.51,10.3.9.4,56730,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,17,2024/9/2 17:16,1008.51059,404556.9816,1983.122459,991.5612293,991.5612293,1,1,70,338,70,70,70,0,338,338,338,0,338,70,204,134,17956,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,338,0,1,1,70,338,normal
10.122.251.51,10.3.9.4,50814,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,17,2024/9/2 17:16,998.4970093,351528.3438,2003.010506,1001.505253,1001.505253,1,1,70,281,70,70,70,0,281,281,281,0,281,70,175.5,105.5,11130.25,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,175.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,281,0,1,1,70,281,normal
10.122.251.51,10.3.244.102,58587,443,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:16,1592137.575,2632.310213,11.30555568,6.280864265,5.024691412,10,8,3222,969,1436,54,322.2,437.6143965,289,60,121.125,83.34182248,1436,54,232.8333333,345.6334362,119462.4722,200,160,20,5,93655.15148,1563124.657,993.013382,367369.1767,1592137.575,1563124.657,993.013382,176904.175,490111.3419,1586131.096,1569132.805,993.9670563,226590.1566,548093.7162,0,0,0,0,1,0,0,0,0,0,0,0.8,232.8333333,64240,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322.2,121.125,0,10,8,3222,969,normal
10.122.251.51,10.3.244.102,58585,443,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:16,1615132.809,2662.938909,11.7637385,6.191441314,5.572297183,10,9,3222,1079,1436,54,322.2,437.6143965,289,60,119.8888889,77.76523708,1436,54,226.3684211,337.433691,113861.4958,200,180,20,5,89729.60048,1590122.461,0,363899.8095,1614131.212,1590122.461,0,179347.9125,498791.2675,1614132.643,1597124.338,992.2981262,201766.5803,527396.5772,0,0,0,0,1,0,0,0,0,0,0,0.9,226.3684211,64240,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322.2,119.8888889,0,10,9,3222,1079,normal
10.122.251.51,10.3.244.102,58590,443,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:16,1570128.918,2682.582272,12.10091718,6.368903781,5.732013403,10,9,3158,1054,1436,54,315.8,433.3524662,289,60,117.1111111,79.39135755,1436,54,221.6842105,334.1657409,111666.7424,200,180,20,5,87229.38432,1544129.133,0,353355.3032,1569128.99,1544129.133,0,174347.6656,484301.3185,1570128.918,1554137.23,985.1455688,196266.1147,513228.4434,0,0,0,0,1,0,0,0,0,0,0,0.9,221.6842105,64240,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315.8,117.1111111,0,10,9,3158,1054,normal
10.122.251.51,10.3.9.4,51024,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,17,2024/9/2 17:16,1996.994019,180270.9456,1001.505253,500.7526266,500.7526266,1,1,74,286,74,74,74,0,286,286,286,0,286,74,180,106,11236,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,286,0,1,1,74,286,normal
10.122.251.51,10.3.9.4,61661,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,17,2024/9/2 17:16,1995.563507,174386.833,1002.223178,501.111589,501.111589,1,1,74,274,74,74,74,0,274,274,274,0,274,74,174,100,10000,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,274,0,1,1,74,274,normal
10.122.251.51,10.3.9.4,64759,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,17,2024/9/2 17:16,1000.404358,403836.7054,1999.191611,999.5958055,999.5958055,1,1,74,330,74,74,74,0,330,330,330,0,330,74,202,128,16384,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,330,0,1,1,74,330,normal
10.122.251.51,10.3.9.4,60498,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,17,2024/9/2 17:16,4005.908966,66401.90834,499.2624688,249.6312344,249.6312344,1,1,87,179,87,87,87,0,179,179,179,0,179,87,133,46,2116,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,179,0,1,1,87,179,normal
10.122.251.51,10.3.9.4,62319,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,17,2024/9/2 17:16,4005.908966,88369.45697,499.2624688,249.6312344,249.6312344,1,1,87,267,87,87,87,0,267,267,267,0,267,87,177,90,8100,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,267,0,1,1,87,267,normal
10.122.251.51,10.3.9.4,58855,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,17,2024/9/2 17:16,3999.948502,71250.91733,500.0064374,250.0032187,250.0032187,1,1,87,198,87,87,87,0,198,198,198,0,198,87,142.5,55.5,3080.25,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,142.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,198,0,1,1,87,198,normal
10.122.251.51,10.3.9.4,54532,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,17,2024/9/2 17:16,2999.782562,84006.0887,666.7149897,333.3574948,333.3574948,1,1,84,168,84,84,84,0,168,168,168,0,168,84,126,42,1764,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,168,0,1,1,84,168,normal
10.122.251.51,10.3.9.4,49177,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,17,2024/9/2 17:16,3999.710083,58004.2041,500.0362423,250.0181211,250.0181211,1,1,84,148,84,84,84,0,148,148,148,0,148,84,116,32,1024,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,148,0,1,1,84,148,normal
10.122.251.51,10.3.9.4,62145,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,17,2024/9/2 17:16,2999.782562,84006.0887,666.7149897,333.3574948,333.3574948,1,1,84,168,84,84,84,0,168,168,168,0,168,84,126,42,1764,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,168,0,1,1,84,168,normal
10.122.251.51,220.181.38.150,58598,80,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:16,421859.026,1123.5981,18.96368101,9.481840506,9.481840506,4,4,228,246,66,54,57,5.196152423,66,60,61.5,2.598076211,66,54,59.25,4.683748499,21.9375,80,80,20,0,60265.57514,411866.4265,991.5828705,143544.0982,9992.599487,6999.254227,1001.119614,3330.866496,2625.309404,420858.3832,413865.5663,1000.642776,140286.1277,193460.6088,0,0,0,0,1,0,0,0,0,0,0,1,59.25,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,61.5,0,4,4,228,246,normal
10.122.251.51,184.26.253.25,52219,443,a0:02:a5:91:85:93,10:4f:58:6c:24:00,17,2024/9/2 17:16,1168972.492,4420.976571,3.421808491,3.421808491,0,4,0,5168,0,1292,1292,1292,0,0,0,0,0,1292,1292,1292,0,0,32,0,8,4,389657.4974,1125966.072,0,520944.7353,1168972.492,1125966.072,0,389657.4974,520944.7353,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1292,0,0,4,0,5168,0,normal
10.122.251.51,10.3.9.4,50675,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,17,2024/9/2 17:16,998.7354279,201254.5008,2002.532347,1001.266173,1001.266173,1,1,78,123,78,78,78,0,123,123,123,0,123,78,100.5,22.5,506.25,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,123,0,1,1,78,123,normal
10.122.251.51,10.3.9.4,64181,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,17,2024/9/2 17:16,998.2585907,189329.7005,2003.488894,1001.744447,1001.744447,1,1,78,111,78,78,78,0,111,111,111,0,111,78,94.5,16.5,272.25,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,94.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,111,0,1,1,78,111,normal
10.122.251.51,10.3.9.4,62003,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,17,2024/9/2 17:16,1998.901367,100555.2366,1000.549618,500.2748092,500.2748092,1,1,78,123,78,78,78,0,123,123,123,0,123,78,100.5,22.5,506.25,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,123,0,1,1,78,123,normal
10.122.251.51,10.3.9.4,50160,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,17,2024/9/2 17:16,1996.994019,94642.24642,1001.505253,500.7526266,500.7526266,1,1,78,111,78,78,78,0,111,111,111,0,111,78,94.5,16.5,272.25,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,94.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,111,0,1,1,78,111,normal
10.122.251.51,10.3.9.4,50212,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,17,2024/9/2 17:16,1996.994019,114672.3515,1001.505253,500.7526266,500.7526266,1,1,78,151,78,78,78,0,151,151,151,0,151,78,114.5,36.5,1332.25,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,114.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,151,0,1,1,78,151,normal
10.122.251.51,20.205.243.168,58570,443,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:16,3276649.475,2066.44014,6.408985813,3.357087807,3.051898006,11,10,2529,4242,1436,54,229.9090909,402.1845923,1436,60,424.2,546.7863934,1436,54,322.4285714,486.3255397,236512.5306,220,200,20,3,163832.4738,2136552.572,976.5625,479936.971,3217649.698,2138552.666,993.2518005,321764.9698,641391.0046,2547228.813,2137529.135,999.212265,283025.4237,664327.5019,0,0,0,0,1,0,0,0,0,0,0,0.909090909,322.4285714,64240,70,0,0,0,0,0,0,0,0,0,0,3496,4,0,499379.7222,229.9090909,424.2,0,11,10,2529,4242,normal
10.122.251.51,10.3.9.4,56909,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,17,2024/9/2 17:16,5999.803543,34501.12966,333.344248,166.672124,166.672124,1,1,81,126,81,81,81,0,126,126,126,0,126,81,103.5,22.5,506.25,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,103.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,126,0,1,1,81,126,normal
10.122.251.51,10.3.9.4,52903,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,17,2024/9/2 17:16,4000.18692,48747.72202,499.9766361,249.988318,249.988318,1,1,81,114,81,81,81,0,114,114,114,0,114,81,97.5,16.5,272.25,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,97.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,114,0,1,1,81,114,normal
10.122.251.51,10.3.9.4,60557,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,17,2024/9/2 17:16,4999.876022,47001.16542,400.0099185,200.0049592,200.0049592,1,1,81,154,81,81,81,0,154,154,154,0,154,81,117.5,36.5,1332.25,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,117.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,154,0,1,1,81,154,normal
10.122.251.51,104.124.110.65,58491,443,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:16,9992967.129,984.9927327,2.301618699,1.000703782,1.300914917,10,13,2390,7453,1436,54,239,414.197296,1436,60,573.3076923,593.0412341,1436,54,427.9565217,548.4905356,300841.8677,200,260,20,3,454225.7786,8959336.996,0,1859007.313,9572960.854,8960336.924,0,1063662.317,2793437.264,9813929.558,8960333.109,999.6891022,817827.4632,2458979.751,0,0,0,0,1,0,0,0,0,0,0,1.3,427.9565217,64240,501,0,0,0,0,0,0,0,0,0,0,6129,7,0,20594.93742,239,573.3076923,0,10,13,2390,7453,normal
10.122.251.51,10.3.9.4,56731,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,17,2024/9/2 17:16,6632.804871,29700.85866,301.53156,150.76578,150.76578,1,1,76,121,76,76,76,0,121,121,121,0,121,76,98.5,22.5,506.25,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,98.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,121,0,1,1,76,121,normal
10.122.251.51,10.3.9.4,51414,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,17,2024/9/2 17:16,5638.837814,32808.17894,354.6830155,177.3415078,177.3415078,1,1,76,109,76,76,76,0,109,109,109,0,109,76,92.5,16.5,272.25,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,92.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,109,0,1,1,76,109,normal
10.122.251.51,10.3.9.4,57567,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,17,2024/9/2 17:16,7577.896118,26524.51246,263.9254971,131.9627486,131.9627486,1,1,78,123,78,78,78,0,123,123,123,0,123,78,100.5,22.5,506.25,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,123,0,1,1,78,123,normal
10.122.251.51,10.3.9.4,58987,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,17,2024/9/2 17:16,5582.809448,33853.92279,358.2425692,179.1212846,179.1212846,1,1,78,111,78,78,78,0,111,111,111,0,111,78,94.5,16.5,272.25,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,94.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,111,0,1,1,78,111,normal
10.122.251.51,10.3.9.4,60763,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,17,2024/9/2 17:16,2005.815506,137599.8935,997.1006775,498.5503388,498.5503388,1,1,101,175,101,101,101,0,175,175,175,0,175,101,138,37,1369,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,175,0,1,1,101,175,normal
10.122.251.51,10.3.9.4,54945,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,17,2024/9/2 17:16,997.543335,260640.3059,2004.92543,1002.462715,1002.462715,1,1,101,159,101,101,101,0,159,159,159,0,159,101,130,29,841,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,159,0,1,1,101,159,normal
10.122.251.51,10.3.9.4,57664,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,17,2024/9/2 17:16,1003.742218,196265.5316,1992.543468,996.271734,996.271734,1,1,76,121,76,76,76,0,121,121,121,0,121,76,98.5,22.5,506.25,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,98.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,121,0,1,1,76,121,normal
10.122.251.51,10.3.9.4,54641,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,17,2024/9/2 17:16,4002.809525,49215.43201,499.6490559,249.824528,249.824528,1,1,76,121,76,76,76,0,121,121,121,0,121,76,98.5,22.5,506.25,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,98.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,121,0,1,1,76,121,normal
10.122.251.51,10.3.9.4,52631,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,17,2024/9/2 17:16,3003.120422,61602.5913,665.97396,332.98698,332.98698,1,1,76,109,76,76,76,0,109,109,109,0,109,76,92.5,16.5,272.25,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,92.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,109,0,1,1,76,109,normal
10.122.251.51,10.3.9.4,59909,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,17,2024/9/2 17:16,1995.325089,92716.72123,1002.342932,501.1714661,501.1714661,1,1,76,109,76,76,76,0,109,109,109,0,109,76,92.5,16.5,272.25,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,92.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,109,0,1,1,76,109,normal
10.122.251.51,10.3.9.4,63583,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,17,2024/9/2 17:16,3005.26619,65551.59762,665.498453,332.7492265,332.7492265,1,1,76,121,76,76,76,0,121,121,121,0,121,76,98.5,22.5,506.25,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,98.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,121,0,1,1,76,121,normal
10.122.251.51,10.3.9.4,52756,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,17,2024/9/2 17:16,1998.186111,92583.9685,1000.907768,500.4538838,500.4538838,1,1,76,109,76,76,76,0,109,109,109,0,109,76,92.5,16.5,272.25,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,92.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,109,0,1,1,76,109,normal
10.122.251.51,10.3.9.4,51051,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,17,2024/9/2 17:16,2999.544144,65676.64637,666.7679835,333.3839917,333.3839917,1,1,76,121,76,76,76,0,121,121,121,0,121,76,98.5,22.5,506.25,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,98.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,121,0,1,1,76,121,normal
10.122.251.51,10.3.9.4,52217,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,17,2024/9/2 17:16,2001.523972,92429.56998,999.2385944,499.6192972,499.6192972,1,1,76,109,76,76,76,0,109,109,109,0,109,76,92.5,16.5,272.25,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,92.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,109,0,1,1,76,109,normal
10.122.251.51,10.3.244.102,58608,443,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:16,136632.4425,31061.43697,139.0592136,73.18905978,65.8701538,10,9,3190,1054,1436,54,319,435.3828201,289,60,117.1111111,79.39135755,1436,54,223.3684211,336.0277574,112914.6537,200,180,20,5,7590.691249,107641.2201,991.8212891,24286.02224,135640.1443,107641.2201,999.212265,15071.12715,32830.28865,135632.7534,115641.5939,992.7749634,16954.09417,37318.61546,0,0,0,0,1,0,0,0,0,0,0,0.9,223.3684211,64240,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,117.1111111,0,10,9,3190,1054,normal
10.122.251.51,10.3.244.102,58609,443,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:16,102999.2104,40417.78559,165.049809,97.08812296,67.96168607,10,7,3254,909,1436,54,325.4,440.0441342,289,60,129.8571429,85.60445344,1436,54,244.8823529,355.2241848,126184.2215,200,140,20,5,6437.450647,78000.06866,991.8212891,18533.71257,102999.2104,78000.06866,1000.642776,11444.35671,23669.61228,99992.75208,87992.19131,991.8212891,16665.45868,31938.12152,0,0,0,0,1,0,0,0,0,0,0,0.7,244.8823529,64240,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325.4,129.8571429,0,10,7,3254,909,normal
10.122.251.51,10.3.244.102,58610,443,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:16,94000.81635,45191.0969,191.4876987,106.3820548,85.10564388,10,8,3254,994,1436,54,325.4,440.0441342,289,60,124.25,81.43824347,1436,54,236,347.1530242,120515.2222,200,160,20,5,5529.459785,69999.45641,992.0597076,16179.49092,92994.45152,69999.45641,1000.642776,10332.71684,21192.14906,93001.36566,80007.79152,999.9275208,13285.90938,27267.41965,0,0,0,0,1,0,0,0,0,0,0,0.8,236,64240,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325.4,124.25,0,10,8,3254,994,normal
10.122.251.51,10.3.9.4,60499,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,17,2024/9/2 17:16,8000.135422,24624.58316,249.9957681,124.9978841,124.9978841,1,1,76,121,76,76,76,0,121,121,121,0,121,76,98.5,22.5,506.25,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,98.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,121,0,1,1,76,121,normal
10.122.251.51,10.3.9.4,52448,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,17,2024/9/2 17:16,6999.254227,26431.3874,285.7447287,142.8723643,142.8723643,1,1,76,109,76,76,76,0,109,109,109,0,109,76,92.5,16.5,272.25,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,92.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,109,0,1,1,76,109,normal
10.122.251.51,10.3.9.4,56096,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,17,2024/9/2 17:16,8004.426956,24611.38081,249.8617341,124.9308671,124.9308671,1,1,76,121,76,76,76,0,121,121,121,0,121,76,98.5,22.5,506.25,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,98.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,121,0,1,1,76,121,normal
